Adhyaya,Pada,Sentence,Sentence Start,Sentence End
3,2,स्थःकच॥३.२.७७॥,259.860,261.500
3,2,सुप्यजातौणिनिस्ताच्छील्ये॥३.२.७८॥,261.500,265.600
3,2,कर्तर्युपमाने॥३.२.७९॥,265.600,268.420
3,2,व्रते॥३.२.८०॥,268.420,270.080
3,2,बहुलमाभीक्ष्ण्ये॥३.२.८१॥,270.080,273.580
3,2,मनः॥३.२.८२॥,273.580,274.720
3,2,आत्ममानेखश्च॥३.२.८३॥,274.720,276.860
3,2,भूते॥३.२.८४॥,276.860,279.160
3,2,करणेयजः॥३.२.८५॥,279.160,282.000
3,2,कर्मणिहनः॥३.२.८६॥,282.000,284.360
3,2,ब्रह्मभ्रूणवृत्रेषुक्विप्॥३.२.८७॥,284.360,287.840
3,2,बहुलंछन्दसि॥३.२.८८॥,287.840,290.340
3,2,सुकर्मपापमन्त्रपुण्येषुकृञः॥३.२.८९॥,290.340,294.440
3,2,सोमेसुञः॥३.२.९०॥,294.440,297.160
3,2,अग्नौचेः॥३.२.९१॥,297.160,300.060
3,2,कर्मण्यग्न्याख्यायाम्॥३.२.९२॥,300.060,303.620
3,2,कर्मणीनिविक्रियः॥३.२.९३॥,303.620,306.620
3,2,दृशेःक्वनिप्॥३.२.९४॥,306.620,309.980
3,2,राजनियुधिकृञः॥३.२.९५॥,309.980,311.880
3,2,सहेच॥३.२.९६॥,311.880,313.960
3,2,सप्तम्यांजनेर्डः॥३.२.९७॥,313.960,317.140
3,2,पञ्चम्यामजातौ॥३.२.९८॥,317.140,320.860
3,2,उपसर्गेचसंज्ञायाम्॥३.२.९९॥,320.860,324.580
3,2,अनौकर्मणि॥३.२.१००॥,324.580,326.040
3,2,अन्येष्वपिदृश्यते॥३.२.१०१॥,326.040,329.420
3,2,निष्ठा॥३.२.१०२॥,329.420,331.760
3,2,सुयजोर्ङ्वनिप्॥३.२.१०३॥,331.760,334.360
3,2,जीर्यतेरतृन्॥३.२.१०४॥,334.360,336.900
3,2,छन्दसिलिट्॥३.२.१०५॥,336.900,339.540
3,2,लिटःकानज्वा॥३.२.१०६॥,339.540,342.200
3,2,क्वसुश्च॥३.२.१०७॥,342.200,343.880
3,2,भाषायांसदवसश्रुवः॥३.२.१०८॥,343.880,348.940
3,2,उपेयिवाननाश्वाननूचानश्च॥३.२.१०९॥,348.940,352.280
3,2,लुङ्॥३.२.११०॥,352.280,354.300
3,2,अनद्यतनेलङ्॥३.२.१११॥,354.300,356.880
3,2,अभिज्ञावचनेलृट्॥३.२.११२॥,356.880,359.940
3,2,नयदि॥३.२.११३॥,359.940,361.220
3,2,विभाषासाकाङ्क्षे॥३.२.११४॥,361.220,364.320
3,2,परोक्षेलिट्॥३.२.११५॥,364.320,366.860
3,2,हशश्वतोर्लङ्च॥३.२.११६॥,366.860,369.740
3,2,प्रश्नेचासन्नकाले॥३.२.११७॥,369.740,372.960
3,2,लट्स्मे॥३.२.११८॥,372.960,374.960
3,2,अपरोक्षेच॥३.२.११९॥,374.960,377.400
3,2,ननौपृष्टप्रतिवचने॥३.२.१२०॥,377.400,380.940
3,2,नन्वोर्विभाषा॥३.२.१२१॥,380.940,383.480
3,2,पुरिलुङ्चास्मे॥३.२.१२२॥,383.480,386.420
3,2,वर्तमानेलट्॥३.२.१२३॥,386.420,389.260
3,2,लटःशतृशानचावप्रथमासमानाधिकरणे॥३.२.१२४॥,389.260,393.980
3,2,सम्बोधनेच॥३.२.१२५॥,393.980,396.520
3,2,लक्षणहेत्वोःक्रियायाः॥३.२.१२६॥,396.520,400.660
3,2,तौसत्॥३.२.१२७॥,400.660,402.540
3,2,पूङ्यजोःशानन्॥३.२.१२८॥,402.540,405.300
3,2,ताच्छील्यवयोवचनशक्तिषुचानश्॥३.२.१२९॥,405.300,409.380
3,2,इङ्धार्योःशत्रकृच्छ्रिणि॥३.२.१३०॥,409.380,413.800
3,2,द्विषोऽमित्रे॥३.२.१३१॥,413.800,416.660
3,2,सुञोयज्ञसंयोगे॥३.२.१३२॥,416.660,419.320
3,2,अर्हःप्रशंसायाम्॥३.२.१३३॥,419.320,422.460
3,2,आक्वेस्तच्छीलतद्धर्मतत्साधुकारिषु॥३.२.१३४॥,422.460,427.440
3,2,तृन्॥३.२.१३५॥,427.440,428.840
3,2,अलंकृञ्निराकृञ्प्रजनोत्पचोत्पतोन्मदरुच्यपत्रपवृतुवृधुसहचरइष्णुच्॥३.२.१३६॥,428.840,437.200
3,2,णेश्छन्दसि॥३.२.१३७॥,437.200,440.300
3,2,भुवश्च॥३.२.१३८॥,440.300,441.780
3,2,ग्लाजिस्थश्चक्स्नुः॥३.२.१३९॥,441.780,445.100
3,2,त्रसिगृधिधृषिक्षिपेःक्नुः॥३.२.१४०॥,445.100,449.580
3,2,शमित्यष्टाभ्योघिनुण्॥३.२.१४१॥,449.580,453.140
3,2,संपृचानुरुधाङ्यमाङ्यसपरिसृसंसृजपरिदेविसंज्वरपरिक्षिपपरिरटपरिवदपरिदहपरिमुहदुषद्विषद्रुहदुहयुजाक्रीडविविचत्यजरजभजातिचरापचरामुषाभ्याहनश्च॥३.२.१४२॥,453.140,474.560
3,2,वौकषलसकत्थस्रम्भः॥३.२.१४३॥,474.560,477.960
3,2,अपेचलषः॥३.२.१४४॥,477.960,480.320
3,2,प्रेलपसृद्रुमथवदवसः॥३.२.१४५॥,480.320,483.860
3,2,निन्दहिंसक्लिशखादविनाशपरिक्षिपपरिरटपरिवादिव्याभाषासूञोवुञ्॥३.२.१४६॥,483.860,492.340
3,2,देविक्रुशोश्चोपसर्गे॥३.२.१४७॥,492.340,496.020
3,2,चलनशब्दार्थादकर्मकाद्युच्॥३.२.१४८॥,496.020,500.260
3,2,अनुदात्तेतश्चहलादेः॥३.२.१४९॥,500.260,503.600
3,2,जुचङ्क्रम्यदन्द्रम्यसृगृधिज्वलशुचलषपतपदः॥३.२.१५०॥,503.600,510.400
3,2,क्रुधमण्डार्थेभ्यश्च॥३.२.१५१॥,510.400,513.660
3,2,नयः॥३.२.१५२॥,513.660,515.940
3,2,सूददीपदीक्षश्च॥३.२.१५३॥,515.940,518.820
3,2,लषपतपदस्थाभूवृषहनकमगमशॄभ्यउकञ्॥३.२.१५४॥,518.820,526.100
3,2,जल्पभिक्षकुट्टलुण्टवृङःषाकन्॥३.२.१५५॥,526.100,530.560
3,2,प्रजोरिनिः॥३.२.१५६॥,530.560,532.820
3,2,जिदृक्षिविश्रीण्वमाव्यथाभ्यमपरिभूप्रसूभ्यश्च॥३.२.१५७॥,532.820,538.820
3,2,स्पृहिगृहिपतिदयिनिद्रातन्द्राश्रद्धाभ्यआलुच्॥३.२.१५८॥,538.820,546.000
3,2,दाधेट्सिशदसदोरुः॥३.२.१५९॥,546.000,550.120
3,2,सृघस्यदःक्मरच्॥३.२.१६०॥,550.120,552.740
3,2,भञ्जभासमिदोघुरच्॥३.२.१६१॥,552.740,554.840
3,2,विदिभिदिच्छिदेःकुरच्॥३.२.१६२॥,554.840,558.660
3,2,इण्नश्जिसर्त्तिभ्यःक्वरप्॥३.२.१६३॥,558.660,562.760
3,2,गत्वरश्च॥३.२.१६४॥,562.760,564.260
3,2,जागुरूकः॥३.२.१६५॥,564.260,567.060
3,2,यजजपदशांयङः॥३.२.१६६॥,567.060,569.700
3,2,नमिकम्पिस्म्यजसकमहिंसदीपोरः॥३.२.१६७॥,569.700,574.260
3,2,सनाशंसभिक्षउः॥३.२.१६८॥,574.260,577.880
3,2,विन्दुरिच्छुः॥३.२.१६९॥,577.880,580.300
3,2,क्याच्छन्दसि॥३.२.१७०॥,580.300,582.680
3,2,आदृगमहनजनःकिकिनौलिट्च॥३.२.१७१॥,582.680,587.020
3,2,स्वपितृषोर्नजिङ्॥३.२.१७२॥,587.020,589.680
3,2,शॄवन्द्योरारुः॥३.२.१७३॥,589.680,592.940
3,2,भियःक्रुक्लुकनौ॥३.२.१७४॥,592.940,595.400
3,2,स्थेशभासपिसकसोवरच्॥३.२.१७५॥,595.400,599.420
3,2,यश्चयङः॥३.२.१७६॥,599.420,601.360
3,2,भ्राजभासधुर्विद्युतोर्जिपॄजुग्रावस्तुवःक्विप्॥३.२.१७७॥,601.360,608.320
3,2,अन्येभ्योऽपिदृश्यते॥३.२.१७८॥,608.320,610.980
3,2,भुवःसंज्ञाऽन्तरयोः॥३.२.१७९॥,610.980,614.720
3,2,विप्रसम्भ्योड्वसंज्ञायाम्॥३.२.१८०॥,614.720,618.720
3,2,धःकर्मणिष्ट्रन्॥३.२.१८१॥,618.720,621.820
3,2,दाम्नीशसयुयुजस्तुतुदसिसिचमिहपतदशनहःकरणे॥३.२.१८२॥,621.820,629.640
3,2,हलसूकरयोःपुवः॥३.२.१८३॥,629.640,633.060
3,2,अर्तिलूधूसूखनसहचरइत्रः॥३.२.१८४॥,633.060,637.720
3,2,पुवःसंज्ञायाम्॥३.२.१८५॥,637.720,640.620
3,2,कर्तरिचर्षिदेवतयोः॥३.२.१८६॥,640.620,644.000
3,2,ञीतःक्तः॥३.२.१८७॥,644.000,646.060
3,2,मतिबुद्धिपूजार्थेभ्यश्च॥३.२.१८८॥,646.060,649.240
3,2,कर्मणि-दिवा-पूःसर्व-सत्सू-बहुलम्-अन्येष्वपि-नन्वोः-शमिति-भञ्जभास-धःकर्मणि-अष्टौ॥,649.240,660.400
3,2,इतिद्वितीयःपादः॥,660.400,663.640
3,3,अथतृतीयःपादः।,0.000,2.800
3,3,उणादयोबहुलम्॥३.३.१॥,2.800,5.200
3,3,भूतेऽपिदृश्यन्ते॥३.३.२॥,5.200,7.820
3,3,भविष्यतिगम्यादयः॥३.३.३॥,7.820,10.720
3,3,यावत्पुरानिपातयोर्लट्॥३.३.४॥,10.720,14.260
3,3,विभाषाकदाकर्ह्योः॥३.३.५॥,14.260,17.240
3,3,किंवृत्तेलिप्सायाम्॥३.३.६॥,17.240,20.780
3,3,लिप्स्यमानसिद्धौच॥३.३.७॥,20.780,23.720
3,3,लोडर्थलक्षणेच॥३.३.८॥,23.720,26.720
