Kanda,Varga,Sentence,Sentence Start,Sentence End
2,6,स्यान्मध्यमादृष्टरजास्तरुणीयुवतिःसमे॥२.६.८॥,90.800,95.320
2,6,समाःस्नुषाजनीवध्वश्चिरिण्टीतुसुवासिनी।,95.320,100.900
2,6,इच्छावतीकामुकास्याद्वृषस्यन्तीतुकामुकी॥२.६.९॥,100.900,106.360
2,6,कान्तार्थिनीतुयायातिसंकेतंसाभिसारिका।,106.360,114.000
2,6,पुंश्चलीधर्षिणीबन्धक्यसतीकुलटेत्वरी॥२.६.१०॥,114.000,118.960
2,6,स्वैरिणीपांसुलाचस्यादशिश्वीशिशुनाविना।,118.960,125.160
2,6,अवीरानिष्पतिसुताविश्वस्ताविधवेसमे॥२.६.११॥,125.160,131.240
2,6,आलिःसखीवयस्याथपतिवत्नीसभर्तृका।,131.240,138.420
2,6,वृद्धापलिक्नीप्राज्ञीतुप्रज्ञाप्राज्ञातुधीमती॥२.६.१२॥,138.420,144.360
2,6,शूद्रीशूद्रस्यभार्यास्याच्छूद्रातज्जातिरेवच।,144.360,151.860
2,6,आभीरीतुमहाशूद्रीजातिपुंयोगयोःसमा॥२.६.१३॥,151.860,155.840
2,6,अर्याणीस्वयमर्यास्यात्क्षत्रियाक्षत्रियाण्यपि।,155.840,163.240
2,6,उपाध्यायाप्युपाध्यायीस्यादाचार्यापिचस्वतः॥२.६.१४॥,163.240,171.360
2,6,आचार्यानीतुपुंयोगेस्यादर्यीक्षत्रियीतथा।,171.360,178.780
2,6,उपाध्यायान्युपाध्यायीपोटास्त्रीपुंसलक्षणा॥२.६.१५॥,178.780,185.520
2,6,वीरपत्नीवीरभार्यावीरमातातुवीरसूः।,185.520,191.280
2,6,जातापत्याप्रजाताचप्रसूताचप्रसूतिका॥२.६.१६॥,191.280,197.240
2,6,स्त्रीनग्निकाकोटवीस्याद्दूतीसंचारिकेसमे।,197.240,204.200
2,6,कात्यायन्यर्धवृद्धायाकाषायवसनाधवा॥२.६.१७॥,204.200,211.400
2,6,सैरन्ध्रीपरवेश्मस्थास्ववशाशिल्पकारिका।,211.400,217.020
2,6,असिक्नीस्यादवृद्धायाप्रेष्यान्तःपुरचारिणी॥२.६.१८॥,217.020,222.880
2,6,वारस्त्रीगणिकावेश्यारूपाजीवाथसाजनैः।,222.880,229.280
2,6,सत्कृतावारमुख्यास्यात्कुट्टनीशम्भलीसमे॥२.६.१९॥,229.280,234.440
2,6,विप्रश्निकात्वीक्षणिकादैवज्ञाथरजस्वला।,234.440,242.160
2,6,स्त्रीधर्मिण्यविरात्रेयीमलिनीपुष्पवत्यपि॥२.६.२०॥,242.160,246.960
2,6,ऋतुमत्यप्युदक्यापिस्याद्रजःपुष्पमार्तवम्।,246.960,253.220
2,6,श्रद्धालुर्दोहदवतीनिष्कलाविगतार्तवा॥२.६.२१॥,253.220,259.120
2,6,आपन्नसत्त्वास्याद्गुर्विण्यन्तर्वत्नीचगर्भिणी।,259.120,264.240
2,6,गणिकादेस्तुगाणिक्यंगार्भिणंयौवतंगणे॥२.६.२२॥,264.240,271.800
2,6,पुनर्भूर्दिधिषूरूढाद्विस्तस्यादिधिषुःपतिः।,271.800,275.000
2,6,सतुद्विजोऽग्रेदिधिषूःसैवयस्यकुटुम्बिनी॥२.६.२३॥,275.000,282.000
2,6,कानीनःकन्यकाजातःसुतोऽथसुभगासुतः।,282.000,288.680
2,6,सौभागिनेयःस्यात्पारस्त्रैणेयस्तुपरस्त्रियाः॥२.६.२४॥,288.680,294.680
2,6,पैतृष्वसेयःस्यात्पैतृष्वस्रीयश्चपितृष्वसुः।,294.680,300.440
2,6,सुतामातृष्वसुश्चैवंवैमात्रेयोविमातृजः॥२.६.२५॥,300.440,305.760
2,6,अथबान्धकिनेयःस्याद्बन्धुलश्चासतीसुतः।,305.760,313.760
2,6,कौलटेरःकौलटेयोभिक्षुकीतुसतीयदि॥२.६.२६॥,313.760,319.360
2,6,तदाकौलटिनेयोऽस्याःकौलटेयोऽपिचात्मजः।,319.360,325.120
2,6,आत्मजस्तनयःसूनुःसुतःपुत्रःस्त्रियांत्वमी॥२.६.२७॥,325.120,331.200
2,6,आहुर्दुहितरंसर्वेऽपत्यंतोकंतयोःसमे।,331.200,337.680
2,6,स्वजातेत्वौरसोरस्यौतातस्तुजनकःपिता॥२.६.२८॥,337.680,343.800
2,6,जनयित्रीप्रसूर्माताजननीभगिनीस्वसा।,343.800,349.320
2,6,ननान्दातुस्वसापत्युर्नप्त्रीपौत्रीसुतात्मजा॥२.६.२९॥,349.320,355.920
2,6,भार्यास्तुभ्रातृवर्गस्ययातरःस्युःपरस्परम्।,355.920,362.220
2,6,प्रजावतीभ्रातृजायामातुलानीतुमातुली॥२.६.३०॥,362.220,367.400
2,6,पतिपत्न्योःप्रसूःश्वश्रूःश्वशुरस्तुपितातयोः।,367.400,373.260
2,6,पितुर्भ्रातापितृव्यःस्यान्मातुर्भ्रातातुमातुलः॥२.६.३१॥,373.260,381.520
2,6,श्यालाःस्युर्भ्रातरःपत्न्याःस्वामिनोदेवृदेवरौ।,381.520,387.900
2,6,स्वस्रीयोभागिनेयःस्याज्जामातादुहितुःपतिः॥२.६.३२॥,387.900,393.080
2,6,पितामहःपितृपितातत्पिताप्रपितामहः।,393.080,400.040
2,6,मातुर्मातामहाद्येवंसपिण्डास्तुसनाभयः॥२.६.३३॥,400.040,405.760
2,6,समानोदर्यसोदर्यसगर्भ्यसहजाःसमाः।,405.760,411.180
2,6,सगोत्रबान्धवज्ञातिबन्धुस्वस्वजनाःसमाः॥२.६.३४॥,411.180,417.040
2,6,ज्ञातेयंबन्धुतातेषांक्रमाद्भावसमूहयोः।,417.040,423.140
2,6,धवःप्रियःपतिर्भर्ताजारस्तूपपतिःसमौ॥२.६.३५॥,423.140,428.920
2,6,अमृतेजारजःकुण्डोमृतेभर्तरिगोलकः।,428.920,434.360
2,6,भ्रात्रीयोभ्रातृजोभ्रातृभगिन्यौभ्रातरावुभौ॥२.६.३६॥,434.360,441.160
